filename,cluster
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/23631188.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16661264.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/30437583.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/20969119.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29510501.pdf,2
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28165687.pdf,2
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69336473.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16507693.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15546686.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16172429.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/37201447.pdf,2
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28733974.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/14140903.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/18264694.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/54246169.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/27888251.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/55712978.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17640785.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16849128.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24068423.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/89740812.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/20006992.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/27689009.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69859102.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11676151.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29746235.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/81042872.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11813872.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/21134923.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/19851252.pdf,5
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/79536879.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17499196.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/18242317.pdf,3
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24416961.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29142288.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/12674256.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/34141299.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24397882.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/84512719.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29968330.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/40882926.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/19532392.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/11197262.pdf,5
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26070334.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/10953078.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/12341902.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15053703.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/37292350.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/69360287.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/38216888.pdf,5
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/17312146.pdf,5
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26921245.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/55500538.pdf,5
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/26835781.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/36102323.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/29897742.pdf,2
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/28247753.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/15603319.pdf,3
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/21868149.pdf,4
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/16653657.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/56068028.pdf,0
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/24001783.pdf,1
/home/droski/Desktop/School/Fall25/Capstone/data/AGRICULTURE/62994611.pdf,0
